,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32
10,0.0043182373,0.012500763,0.00957489,0.0047912598,0.0011901855,0.0008544922,-0.0055236816,-0.008239746,-0.010192871,-0.027709961,-0.02935791,-0.036499023,-0.042175293,-0.043518066,-0.045837402,-0.034118652,-0.036987305,-0.0339365,-0.045272827,-0.038146973,-0.04286194,-0.0388031,-0.0434494,-0.034576416,-0.047210693,-0.07066345,-0.07978821,-0.077545166,-0.09939575,-0.11047363,-0.06640625,-0.1586914
11,0.0019073486,0.041015625,0.044921875,0.048583984,0.040039062,0.033447266,0.036376953,0.037841797,0.040039062,0.041015625,0.045166016,0.033935547,0.028686523,0.036010742,0.022338867,0.040161133,0.045074463,0.04852295,0.035591125,0.029521942,0.03590393,0.04361725,0.06144333,0.05001831,0.049446106,0.03338623,0.05053711,0.028198242,0.018066406,0.009307861,-0.032989502,0.011474609
12,-3.0517578e-05,0.00030517578,0.00074768066,-0.0026245117,-0.0064697266,0.009765625,0.0043945312,0.0063476562,0.002319336,0.012756348,0.0044555664,0.0071411133,-0.0029296875,0.0014648438,-0.0072021484,-0.0063476562,-0.021972656,-0.022705078,-0.011230469,-0.013793945,-0.013977051,-0.0032348633,-0.009216309,-0.012145996,-0.010864258,-0.033447266,0.00018310547,-0.010498047,0.0126953125,0.009887695,-0.03955078,0.09899902
13,0.0032196045,0.03137207,0.03125,0.029541016,0.036499023,0.033935547,0.03765869,0.040039062,0.03857422,0.02758789,0.04321289,0.040771484,0.056030273,0.061523438,0.06225586,0.068115234,0.064208984,0.05908203,0.07788086,0.07727051,0.078125,0.08483887,0.07373047,0.0690918,0.068725586,0.05517578,0.049316406,0.015136719,-0.040283203,-0.051513672,-0.07763672,-0.14379883
14,-0.0062007904,-0.06274414,-0.052246094,-0.049072266,-0.06347656,-0.06958008,-0.064208984,-0.060058594,-0.072509766,-0.07128906,-0.0637207,-0.056396484,-0.048583984,-0.04321289,-0.06738281,-0.044921875,-0.060058594,-0.05834961,-0.064697266,-0.061279297,-0.07055664,-0.07775879,-0.08300781,-0.08203125,-0.091308594,-0.09399414,-0.10290527,-0.12365723,-0.11645508,-0.16552734,-0.19189453,-0.17382812
15,0.0037727356,0.01977539,0.024536133,0.022338867,0.024536133,0.021850586,0.023986816,0.031311035,0.030029297,0.018066406,0.020141602,0.030029297,0.032043457,0.040405273,0.042236328,0.03466797,0.037475586,0.028442383,0.032592773,0.02722168,0.033935547,0.023925781,0.029541016,0.03491211,0.038330078,0.056762695,0.04711914,0.030517578,0.06689453,0.07446289,0.08691406,0.111083984
16,-0.00390625,0.007080078,0.007751465,0.014892578,0.020996094,0.01574707,0.012573242,0.011474609,0.010253906,0.014892578,0.020141602,0.026489258,0.018676758,0.021362305,0.004638672,0.010498047,0.009155273,0.006713867,0.0021972656,-0.0043640137,-0.0036621094,-0.012084961,-0.010864258,-0.022094727,-0.025512695,-0.024353027,-0.027770996,-0.020233154,-0.043273926,-0.083740234,-0.09106445,-0.12402344
17,0.00422287,0.010101318,0.016967773,0.0116119385,0.018035889,0.01763916,0.022857666,0.026123047,0.016143799,0.012512207,0.02911377,0.027160645,0.018493652,0.026977539,0.025421143,0.03869629,0.040527344,0.036743164,0.037628174,0.036117554,0.047164917,0.06451416,0.07307434,0.060913086,0.062316895,0.057861328,0.06451416,0.03527832,0.032714844,0.05178833,0.026855469,-0.1586914
18,-0.00045776367,0.025878906,0.020751953,0.022460938,0.037353516,0.040771484,0.03930664,0.044433594,0.052978516,0.045166016,0.052490234,0.059570312,0.05419922,0.072509766,0.07006836,0.053222656,0.03491211,0.049560547,0.064453125,0.075683594,0.05908203,0.057861328,0.061523438,0.07507324,0.06506348,0.07312012,0.08679199,0.07348633,0.07324219,-0.016723633,0.065979004,-0.06414795
19,-0.0014572144,-0.015136719,-0.010681152,-0.00793457,-0.008056641,-0.0068969727,-0.010314941,-0.005126953,-0.0072021484,-0.0064697266,-0.0014038086,0.0071868896,0.014099121,0.013885498,0.0021362305,-0.0051879883,-0.011230469,-0.008666992,-0.009399414,-0.014221191,-0.013305664,-0.01776123,-0.011169434,-0.009033203,-0.003540039,-0.0008544922,0.018615723,0.020141602,0.050109863,0.03930664,0.08325195,-0.095825195
20,0.0042419434,-0.010375977,-0.0025634766,-0.0068359375,-0.0008544922,-0.009765625,-0.012634277,-0.007507324,-0.005004883,-0.010314941,0.005004883,0.0043640137,-0.0009765625,0.022766113,0.016967773,0.032104492,0.03466797,0.03778076,0.039367676,0.045166016,0.03869629,0.048095703,0.04486084,0.053955078,0.04699707,0.04663086,0.04296875,0.064941406,0.10083008,0.11767578,0.16210938,0.13916016
21,0.001876831,0.06738281,0.0703125,0.071777344,0.08203125,0.08691406,0.0859375,0.09472656,0.104003906,0.09375,0.10839844,0.10839844,0.09765625,0.09716797,0.096191406,0.08544922,0.072265625,0.0703125,0.06640625,0.063964844,0.07714844,0.087890625,0.083984375,0.08984375,0.11279297,0.11328125,0.123291016,0.13867188,0.16357422,0.13476562,0.095214844,0.047851562
22,-0.0029907227,-0.03125,-0.020263672,-0.018066406,-0.0126953125,-0.008911133,-0.01159668,-0.009643555,-0.010131836,-0.00793457,-0.011962891,-0.025390625,0.005126953,0.00793457,0.017578125,0.03186035,0.029052734,0.044677734,0.053955078,0.050048828,0.0435791,0.0390625,0.039123535,0.037841797,0.027832031,0.041625977,0.047180176,0.050441742,0.089019775,0.06347656,0.035888672,0.05633545
23,-0.0008544922,-0.056152344,-0.053710938,-0.057128906,-0.06982422,-0.06542969,-0.06689453,-0.0625,-0.061523438,-0.064453125,-0.064453125,-0.076171875,-0.083496094,-0.07470703,-0.06591797,-0.08984375,-0.084472656,-0.06982422,-0.05859375,-0.04736328,-0.045898438,-0.0546875,-0.05908203,-0.06982422,-0.06542969,-0.057128906,-0.048339844,-0.052490234,-0.07055664,-0.056152344,-0.015625,-0.15893555
24,-0.009155273,0.00091552734,0.0043640137,6.1035156e-05,0.008300781,0.003112793,0.0107421875,0.00061035156,0.0079956055,0.001739502,-0.008201599,-0.00898838,-0.0027575493,-0.0017318726,0.008760452,-0.0010070801,-0.0061035156,-0.0034179688,-0.009521484,-0.01928711,-0.028076172,-0.015380859,-0.0078125,-0.023925781,-0.021728516,-0.004272461,-0.030761719,0.0018310547,0.013427734,0.029052734,0.18182373,0.12414551
25,0.003967285,0.025024414,0.018432617,0.014404297,0.010009766,0.009521484,0.018676758,0.0146484375,0.018798828,0.014892578,0.014129639,0.01687622,0.027496338,0.020202637,0.018493652,0.0051879883,0.024291992,0.02355957,0.055664062,0.050048828,0.056396484,0.045898438,0.049194336,0.03955078,0.04736328,0.029418945,0.07507324,0.08154297,0.072265625,0.03173828,0.018554688,0.0053710938
26,0.00023651123,-0.010253906,-0.011779785,-0.008544922,-0.015075684,-0.021240234,-0.01940918,-0.023376465,-0.027252197,-0.032852173,-0.036712646,-0.035690308,-0.033403397,-0.020080566,-0.006958008,-0.012390137,-0.00793457,-0.0021972656,0.019165039,0.017669678,0.01109314,0.010971069,0.018428802,0.03978157,0.038711548,0.04989624,0.07917786,0.0874939,0.07904053,0.01953125,0.023925781,0.096221924
27,-0.0010528564,0.022949219,0.028442383,0.028808594,0.016723633,0.018920898,0.032592773,0.026763916,0.023284912,0.014160156,0.024414062,0.029785156,0.022460938,0.020751953,0.028564453,0.024902344,0.017700195,0.021362305,0.024658203,0.0076904297,0.015014648,0.006225586,-0.005126953,-0.0063476562,0.00036621094,0.01940918,0.017578125,0.025634766,0.0045166016,-0.017822266,-0.025222778,-0.049316406
28,-0.0020332336,-0.033081055,-0.0390625,-0.033203125,-0.03173828,-0.028076172,-0.027709961,-0.032348633,-0.03503418,-0.01928711,-0.010864258,-0.021240234,-0.011108398,-0.024658203,-0.03161621,-0.029174805,-0.018188477,-0.022888184,-0.011291504,-0.002922058,-0.004501343,-0.007522583,0.0055999756,0.009887695,0.010498047,0.0026855469,0.02368164,0.040039062,0.05078125,-0.0107421875,-0.05834961,-0.11682129
29,0.0025177002,-0.009399414,-0.017150879,-0.016601562,-0.010375977,-0.0029296875,0.0021972656,0.008544922,-0.0012207031,0.0036621094,0.0014648438,0.00390625,0.009033203,-0.0043945312,0.021972656,0.028320312,0.033691406,0.023925781,0.017822266,0.0126953125,0.011474609,0.014160156,0.0043945312,-0.006591797,-0.016845703,-0.018066406,-0.0036621094,0.0031738281,0.0031738281,0.06349182,0.055908203,-0.030273438
30,-0.0002746582,-0.028564453,-0.03540039,-0.03564453,-0.029174805,-0.022216797,-0.0234375,-0.019348145,-0.02545166,-0.01524353,-0.014862061,-0.02709961,-0.020553589,-0.034103394,-0.04144287,-0.040058136,-0.050811768,-0.04598999,-0.03277588,-0.033966064,-0.042503357,-0.062576294,-0.06442261,-0.056274414,-0.05381775,-0.0622406,-0.081604004,-0.08934021,-0.10797119,-0.13720703,-0.22851562,-0.19934082
31,0.00039672852,0.01574707,0.01159668,0.013427734,0.005493164,0.011230469,0.009399414,0.0146484375,0.018554688,0.0073242188,0.0071411133,0.0046081543,-0.005004883,0.010070801,0.011108398,0.020019531,0.030761719,0.03527832,0.018188477,0.010498047,0.010253906,0.0073242188,-0.0014648438,-0.015380859,-0.01977539,0.007080078,0.017822266,0.016479492,0.05871582,0.049957275,0.0925293,0.18969727
32,-0.00021362305,-0.0012130737,-0.0054779053,-0.0030517578,0.005859375,0.0010995865,-0.0069885254,-0.0038146973,0.00064086914,-0.00024414062,-0.011077881,-0.021209717,-0.032447815,-0.03639984,-0.033729553,-0.023956299,-0.035949707,-0.041633606,-0.05114746,-0.049865723,-0.03878784,-0.02154541,-0.027038574,-0.044311523,-0.03816986,-0.036071777,-0.057724,-0.05480957,-0.01928711,-0.07562256,-0.07714844,-0.19897461
33,0.0028457642,0.046142578,0.040039062,0.040527344,0.045166016,0.052978516,0.046875,0.04736328,0.03491211,0.041503906,0.055908203,0.052978516,0.0390625,0.036132812,0.036865234,0.044433594,0.055419922,0.045898438,0.051513672,0.048828125,0.056152344,0.049804688,0.055664062,0.056152344,0.057617188,0.049316406,0.07421875,0.041015625,0.034179688,0.076171875,0.05078125,0.079833984
34,0.0015792847,0.059570312,0.053710938,0.04638672,0.05908203,0.061523438,0.057128906,0.056152344,0.05419922,0.068359375,0.06738281,0.0703125,0.075683594,0.0546875,0.048339844,0.057617188,0.041992188,0.049072266,0.03149414,0.018798828,0.026611328,0.032958984,0.020996094,0.020996094,0.016357422,0.034179688,0.032470703,0.031982422,0.0012207031,0.05517578,0.11816406,-0.19067383
35,-0.0017219782,-0.07324219,-0.076171875,-0.07470703,-0.061035156,-0.061523438,-0.06689453,-0.06689453,-0.07373047,-0.06567383,-0.06542969,-0.076171875,-0.099853516,-0.095703125,-0.09277344,-0.087890625,-0.08618164,-0.08666992,-0.107421875,-0.084472656,-0.08728027,-0.09448242,-0.08483887,-0.079833984,-0.08154297,-0.07727051,-0.053833008,-0.04663086,0.015136719,-0.010253906,0.045410156,0.14160156
36,0.00340271,0.03881836,0.03125,0.028076172,0.020751953,0.03186035,0.041015625,0.046875,0.049682617,0.045898438,0.051757812,0.052001953,0.04272461,0.041503906,0.03466797,0.034179688,0.016601562,0.024902344,0.040039062,0.030273438,0.036132812,0.03515625,0.028320312,0.021972656,0.013183594,0.0034179688,0.0014648438,0.0029296875,-0.020507812,-0.032714844,-0.0053710938,0.13867188
37,-0.0026550293,-0.014831543,-0.018554688,-0.012573242,-0.013671875,-0.013305664,-0.010375977,-0.0012817383,-0.001159668,0.0068416595,-0.0006713867,0.010375977,0.0007324219,0.0012207031,0.0046977997,-0.0040130615,-0.010501862,-0.012073517,0.010253906,0.0211792,0.0206604,0.028167725,0.039855957,0.040283203,0.045532227,0.03765869,0.06365967,0.078125,0.059448242,0.031585693,0.020019531,0.025390625
38,-0.0018157959,-0.035888672,-0.032226562,-0.03149414,-0.024658203,-0.031982422,-0.034423828,-0.032714844,-0.033691406,-0.03540039,-0.029296875,-0.025146484,-0.034423828,-0.033691406,-0.028076172,-0.026123047,-0.032714844,-0.052246094,-0.06689453,-0.0715332,-0.076660156,-0.08959961,-0.091308594,-0.09277344,-0.07910156,-0.07519531,-0.08203125,-0.057617188,-0.06689453,-0.07861328,-0.023925781,0.03955078
39,-0.00019836426,0.060546875,0.053710938,0.056640625,0.068359375,0.07714844,0.083496094,0.080566406,0.08251953,0.08886719,0.08154297,0.076660156,0.0703125,0.057373047,0.080566406,0.06201172,0.045410156,0.047607422,0.038330078,0.026367188,0.0146484375,-0.00024414062,0.0012207031,0.0,0.01977539,0.01928711,0.015380859,0.001953125,0.018066406,0.024780273,-0.015039444,-0.052246094
40,0.0016937256,-0.009429932,-0.010345459,-0.0018920898,0.00088500977,-0.008575439,-0.011810303,-0.018859863,-0.022342682,-0.027908325,-0.019836426,-0.035598755,-0.033477783,-0.046211243,-0.047073364,-0.053955078,-0.051757812,-0.028564453,-0.010192871,-0.012481689,-0.008834839,-0.025353432,-0.017150879,-0.017333984,-0.01586914,-0.024719238,-0.041015625,-0.05407715,-0.03552246,-0.043945312,-0.16514587,-0.18993378
41,-0.0013885498,-0.03173828,-0.034179688,-0.040039062,-0.03857422,-0.027832031,-0.025146484,-0.036132812,-0.036865234,-0.047851562,-0.037353516,-0.051513672,-0.041503906,-0.019042969,-0.037597656,-0.03540039,-0.022827148,-0.009277344,-0.001953125,0.003967285,-0.00018310547,0.0038452148,-0.0072631836,-0.006210327,-0.013336182,-0.0064735413,0.0107421875,-0.01550293,0.011047363,0.020263672,-0.10546875,-0.24234009
42,0.0025253296,0.03491211,0.032226562,0.040283203,0.044189453,0.036376953,0.044677734,0.043701172,0.03692627,0.038208008,0.049682617,0.059509277,0.06391907,0.06060791,0.05444336,0.042266846,0.032226562,0.03741455,0.0357666,0.037475586,0.05053711,0.05706787,0.05609131,0.061340332,0.06726074,0.06732178,0.030166626,0.031280518,0.030151367,-0.0037841797,0.008666992,-0.021484375
43,-0.002257347,-0.030273438,-0.02368164,-0.024414062,-0.03515625,-0.033203125,-0.030761719,-0.03881836,-0.03930664,-0.03564453,-0.044677734,-0.032714844,-0.040283203,-0.035888672,-0.040283203,-0.03869629,-0.038330078,-0.032592773,-0.01928711,-0.025878906,-0.021972656,-0.021240234,-0.0423584,-0.040527344,-0.05041504,-0.053894043,-0.0715332,-0.07803345,-0.037368774,-0.05895996,0.006164551,-0.09094238
44,0.0002822876,-0.0063171387,-0.0052490234,0.0030822754,-0.0026245117,0.0056152344,-0.0018920898,-0.007873535,-0.013305664,0.0005493164,0.007019043,0.009277344,0.0043945312,-0.001953125,-0.009094238,-0.018432617,-0.022216797,-0.017211914,0.002746582,0.006958008,0.014770508,0.018066406,0.014160156,0.0107421875,0.0028076172,0.0034179688,0.008605957,0.030395508,0.009277344,0.022216797,0.034423828,0.0792923
45,0.00095272064,0.059570312,0.0703125,0.07373047,0.07324219,0.06762695,0.06762695,0.05834961,0.060302734,0.057617188,0.041992188,0.034423828,0.034423828,0.023925781,0.029296875,0.025146484,0.015380859,0.008056641,-0.0053710938,-0.009033203,0.00048828125,0.0043945312,0.017089844,0.016601562,0.0075683594,-0.0063476562,-0.04248047,-0.059570312,-0.0390625,-0.0546875,-0.014709473,-0.026855469
46,-0.0015716553,0.0034217834,-0.0025482178,-0.0035095215,-0.0026245117,-0.009744644,-0.008880615,-0.006164551,-0.009216309,-0.025482178,-0.041412354,-0.036087036,-0.03466797,-0.028869629,-0.030593872,-0.05618286,-0.045906067,-0.044883728,-0.06022644,-0.059387207,-0.044006348,-0.048900604,-0.056541443,-0.03831482,-0.033935547,-0.030044556,-0.031311035,-0.054214478,-0.06478882,-0.015136719,-0.041992188,-0.10424805
47,0.00015258789,0.0028152466,0.0035247803,0.005744934,0.008544922,0.008056641,0.005493164,-0.0010375977,-0.0012054443,-0.02355957,-0.018005371,-0.026184082,-0.036621094,-0.03845215,-0.03479004,-0.034179688,-0.03125,-0.03894043,-0.033203125,-0.03564453,-0.03466797,-0.044677734,-0.048583984,-0.056884766,-0.0546875,-0.06323242,-0.08325195,-0.1003418,-0.12060547,-0.11816406,-0.12023926,-0.07299805
48,-0.008811951,-0.01727295,-0.0126953125,-0.012817383,-0.0071105957,-0.019683838,-0.020240784,-0.021499634,-0.018600464,-0.023117065,-0.014343262,-0.024780273,-0.019165039,-0.014587402,-0.013244629,-0.0076293945,-0.006958008,-0.01184082,-0.010803223,-0.026245117,-0.029174805,-0.032104492,-0.047943115,-0.05947876,-0.06817627,-0.06781006,-0.07098389,-0.0776062,-0.079193115,-0.14379883,-0.11126709,-0.11773682
49,0.001625061,-0.046142578,-0.052001953,-0.051757812,-0.04663086,-0.043945312,-0.051757812,-0.04345703,-0.03857422,-0.049560547,-0.041015625,-0.02734375,-0.023925781,-0.030761719,-0.033935547,-0.036621094,-0.04248047,-0.041259766,-0.025390625,-0.01977539,-0.025146484,-0.030273438,-0.024658203,-0.025878906,-0.025390625,-0.030761719,-0.014160156,-0.020996094,-0.049804688,-0.03161621,-0.12988281,-0.14916992
50,-0.0004272461,-0.010620117,-0.015258789,-0.01586914,-0.0079956055,-0.01965332,-0.017456055,-0.013671875,-0.006286621,0.0115356445,0.007446289,0.0023770332,0.007080078,0.014541626,0.016937256,0.030258179,0.030883789,0.03881836,0.03918457,0.04699707,0.048339844,0.06213379,0.06665039,0.06506348,0.072387695,0.08477783,0.08633423,0.07095337,0.10461426,0.061523438,0.109375,0.16918945
51,-0.001159668,-0.040771484,-0.036865234,-0.034179688,-0.041259766,-0.041503906,-0.037597656,-0.033691406,-0.023925781,-0.029296875,-0.02734375,-0.032226562,-0.025390625,-0.021484375,-0.010253906,-0.001953125,-0.00048828125,-0.009521484,-0.0017089844,0.024414062,0.042236328,0.024902344,0.01977539,0.040893555,0.060424805,0.043640137,0.010620117,0.0154418945,0.004180908,-0.00024414062,0.014892578,-0.017578125
52,-0.0015106201,-0.012084961,-0.014526367,-0.0079956055,-0.007080078,-0.014480591,-0.0075683594,-0.003566742,-0.0033721924,-0.0018005371,0.00894165,0.0045166016,0.015655518,0.029968262,0.015136719,0.013061523,0.011688232,0.009552002,0.021850586,0.0121154785,0.0019073486,-0.003326416,0.0036010742,0.0058288574,0.0025024414,0.0052490234,-0.0072631836,0.010620117,0.008911133,-0.05029297,-0.07861328,-0.0061798096
53,-0.00051116943,0.05126953,0.041992188,0.041015625,0.036132812,0.03491211,0.025390625,0.024414062,0.03125,0.03100586,0.02758789,0.03894043,0.032836914,0.042236328,0.056152344,0.042236328,0.039794922,0.043945312,0.03930664,0.037597656,0.044677734,0.043701172,0.041748047,0.037841797,0.035888672,0.045410156,0.056884766,0.052001953,0.045166016,0.087402344,-0.011230469,0.15917969
54,-0.0020141602,-0.032714844,-0.030273438,-0.023925781,-0.02758789,-0.020507812,-0.015625,-0.0126953125,-0.0036621094,-0.013427734,-0.021240234,-0.010253906,-0.016601562,-0.0061035156,-0.01586914,-0.01928711,-0.018554688,-0.029541016,-0.032714844,-0.03173828,-0.028808594,-0.022705078,-0.01953125,-0.028808594,-0.013427734,-0.0078125,-0.023925781,-0.043701172,0.008300781,0.0021972656,0.027832031,-0.056640625
55,0.0032958984,0.020324707,0.022888184,0.0178833,0.023071289,0.0059814453,0.0010986328,0.010375977,0.010498047,-0.00048828125,0.0018310547,0.005004883,-0.0063476562,0.007080078,0.009277344,-0.012817383,-0.012054443,-0.0057373047,-0.00982666,-0.0002746582,-0.0036468506,0.00093078613,-0.008628845,-0.01184082,-0.00048828125,0.01159668,0.020751953,0.03338623,0.058013916,0.108947754,0.12133789,0.13378906
56,-0.004699707,0.013305664,0.009277344,0.017578125,0.031982422,0.039916992,0.048095703,0.05053711,0.044677734,0.03125,0.020568848,0.009155273,0.020385742,0.010681152,0.013334274,-0.0033035278,0.007171631,0.018707275,0.015712738,0.011199951,0.0007324219,0.007211685,-0.0016784668,0.011123657,-0.0024414062,0.0065307617,0.010131836,0.023468018,0.015258789,0.049072266,0.0769043,0.30725098
57,0.0040130615,-0.017456055,-0.008178711,-0.01171875,-0.010864258,-0.018188477,-0.026855469,-0.034301758,-0.039001465,-0.04296875,-0.04901123,-0.047851562,-0.045288086,-0.053649902,-0.055419922,-0.060638428,-0.044677734,-0.035827637,-0.013977051,-0.0020446777,0.007965088,0.019235611,0.026963234,0.025123596,0.016887665,0.020599365,0.013549805,0.014709473,-0.016967773,-0.07446289,-0.083984375,-0.18554688
58,-0.00043678284,-0.021606445,-0.025512695,-0.02319336,-0.01977539,-0.018310547,-0.024414062,-0.022705078,-0.02319336,-0.015625,-0.0036621094,0.0034179688,0.007080078,0.011962891,0.0078125,0.011230469,0.025756836,0.016967773,0.009643555,0.012084961,0.021850586,0.022705078,0.009765625,0.007080078,0.0040283203,0.0010986328,0.0056152344,-0.010253906,-0.02319336,-0.021240234,-0.0009765625,-0.23461914
59,-0.0025939941,0.005126953,0.0015258789,0.0044555664,0.011108398,0.016723633,0.024902344,0.016967773,0.018310547,0.024414062,0.023925781,0.028076172,0.026611328,0.0345459,0.036865234,0.046020508,0.045654297,0.033691406,0.0178833,0.014537811,0.010093689,0.00440979,0.011810303,0.004699707,0.010955811,0.021850586,0.01751709,0.028076172,0.016494751,-0.00051498413,0.064208984,-0.051879883
60,0.0048980713,0.0,-0.005218506,-0.0049438477,0.0040893555,-0.0014953613,0.0031433105,0.008850098,0.017417908,0.017097473,0.014312744,0.01977539,0.01184082,0.024505615,0.013244629,0.02444458,0.032592773,0.024902344,0.021362305,0.017333984,0.008056641,-0.0107421875,-0.012207031,-0.0073242188,-0.0146484375,-0.020019531,-0.055908203,-0.04711914,-0.061767578,-0.07885742,-0.07458496,-0.13867188
61,0.0050861835,-0.0020141602,-0.010559082,-0.0053710938,-0.008392334,-0.005706787,-0.00021362305,-0.0030517578,0.0015869141,-0.0047302246,-0.004638672,0.0025177002,0.005514145,0.0026550293,0.011657715,-0.0069274902,-0.010925293,-0.0032653809,0.014587402,0.013244629,0.009765625,0.02911377,0.023071289,0.009277344,0.011962891,-0.009155273,0.023071289,0.0052490234,0.01928711,0.01928711,0.077178955,0.17419434
62,0.001373291,-0.014587402,-0.010681152,-0.011108398,-0.021240234,-0.02331543,-0.02355957,-0.024536133,-0.02319336,-0.029785156,-0.049316406,-0.041503906,-0.02758789,-0.028686523,-0.03479004,-0.029052734,-0.02368164,-0.02319336,-0.010253906,0.0026855469,-0.006591797,-0.0014648438,-0.015380859,-0.010986328,-0.024414062,-0.011108398,-0.019454956,0.00035095215,0.03289795,0.052246094,-0.052490234,-0.045410156
63,0.0027198792,0.021850586,0.021484375,0.024047852,0.018188477,0.012451172,0.013977051,0.014038086,0.013061523,0.011230469,0.020996094,0.0078125,0.012207031,0.022705078,0.037475586,0.024169922,0.03137207,0.025756836,0.008056641,0.01171875,0.0021972656,0.006713867,0.01171875,0.018188477,0.036254883,0.027954102,0.011108398,0.052246094,0.048828125,0.051757812,-0.015380859,0.06542969
