,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32
10,0.0038452148,0.0049743652,0.0012512207,-0.00091552734,-0.0006713867,-0.0004119873,-0.005065918,0.00077819824,-0.00024795532,-0.005706787,-0.0074920654,0.0054006577,-0.0012359619,-0.0023975372,-0.00044250488,0.0075149536,-0.013305664,0.0032653809,-0.013916016,0.007019043,-0.003227234,-0.0018920898,-0.003501892,-0.0035705566,-0.0011825562,-0.004334688,0.0061950684,-0.00484848,-0.00554657,0.022094727,0.057617188,-0.026367188
11,0.0002746582,0.039794922,-0.0022735596,-0.00177598,-0.00466156,0.0011329651,0.0013656616,0.0030975342,-0.0015258789,0.0029449463,0.0076293945,-0.0034332275,0.004119873,0.0029296875,-0.0009613037,0.0050697327,0.003955841,0.0036392212,-0.0061950684,-0.013061523,0.004547119,0.00062561035,0.0056381226,-0.0029296875,0.0009460449,-6.1035156e-05,-0.0020141602,0.0068359375,-0.02149582,-0.00048828125,-0.0072021484,0.06695557
12,0.00024414062,-0.0022506714,0.00012588501,-0.0018310547,-0.0030517578,0.0061511993,1.1444092e-05,0.0004272461,-0.0015563965,0.0062561035,-0.008574843,0.0010375977,-0.0012969971,-0.0010375977,-0.0009689331,0.0052948,0.0005493164,0.0014343262,0.010986328,-0.00024414062,-0.0015120506,0.0066490173,0.003189087,0.0022621155,0.0015665293,-0.0016174316,0.0010070801,0.0030517578,0.00012207031,0.009277344,-0.05493164,0.09024048
13,0.002319336,0.02709961,-0.0032806396,0.0012054443,0.003250122,-0.0022010803,0.0044555664,-0.00491333,-0.0034534931,-0.0032958984,0.0070495605,0.0027542114,-0.0039339066,0.00078582764,0.0042686462,-0.0040283203,-0.0071411133,-0.0014801025,0.003900528,0.0042648315,-0.0052337646,0.0015335083,-0.001045227,-0.0009796023,-0.00025367737,0.00062561035,-0.0061035156,-0.004173279,-0.018432617,-0.005004883,-0.03478241,0.105895996
14,0.00022506714,-0.057373047,0.004699707,0.001449585,-0.008893967,-0.0002593994,-0.0046901703,0.0036315918,-0.011474609,0.007461548,0.011779785,-0.0037059784,-0.0035934448,-0.0022277832,-0.0033798218,0.005842209,0.00018310547,-0.0013885498,0.0050964355,-0.00024414062,-0.0042877197,0.004058838,-0.0022506714,0.0029449463,0.0018463135,-8.010864e-05,-0.009765625,-0.0030059814,0.00982666,-0.029052734,0.01953125,-0.0892334
15,0.0017318726,0.01550293,0.0018310547,-0.005180359,0.00090026855,-0.0025177002,-0.0017852783,0.00048828125,-0.0042972565,-0.007446289,0.005054474,0.002521515,-0.00064086914,0.00019311905,0.0055246353,-0.007838249,-0.0030670166,-0.0021209717,0.0071258545,-0.00033569336,0.010482788,0.0008544922,0.002532959,0.0058584213,-0.00058555603,0.0026397705,-0.0027770996,0.0016326904,0.010879517,-0.008331299,0.04663086,0.0703125
16,-0.0016326904,0.0078125,3.0517578e-05,0.0022735596,0.007598877,-0.0012054443,0.002670288,0.00022125244,0.00036621094,0.0029907227,-0.007446289,0.0035095215,-0.0005950928,-0.0075535774,-0.00027751923,0.008449554,-0.00982666,-0.00036621094,-0.0034332275,-0.0049438477,0.003036499,0.00037384033,-0.0008673668,-0.0016860962,0.0023422241,-0.008991241,0.0071868896,-0.00012207031,-0.004180908,-0.028320312,0.004272461,-0.09326172
17,0.00074005127,0.0030517578,-0.0018157959,-0.0016775131,0.0045776367,0.0012321472,-0.0052490234,-0.0023956299,-0.0025634766,-6.1035156e-05,-0.001159668,0.0019378662,-0.0016784668,0.0012817383,0.0066375732,0.0032348633,-0.0013275146,0.003952503,0.0012893677,-0.0073242188,0.0028369427,0.0034484863,0.001449585,-0.0019989014,-0.00010681152,-0.0012130737,-0.016830444,0.002380371,-0.014434814,0.015380859,-0.030029297,-0.1381836
18,-0.003501892,0.028320312,0.0014715195,0.0020389557,0.016845703,-0.00017547607,-0.00088500977,0.0027923584,0.0005493164,0.0022506714,0.008041382,-0.00047302246,6.866455e-05,0.0076065063,0.00089263916,0.0004272461,-0.008270264,0.002609253,0.012252808,0.0014038086,-0.0031738281,0.0025177002,0.004776001,0.010467529,0.00088214874,0.00912261,0.005958557,-0.005706787,0.010375977,-0.044433594,0.04321289,-0.083969116
19,-0.003227234,-0.012451172,-0.0019512177,-0.0033473969,0.00082588196,-0.003112793,0.00089263916,0.0031433105,-0.0048828125,-0.0020141602,-3.8146973e-05,0.0008087158,0.00315094,-0.0025787354,0.002609253,-0.009628296,-0.0010986328,0.0031280518,-0.0005912781,-0.011764526,0.002532959,-0.003282547,0.0016403198,-0.005706787,0.00032043457,-0.0011878014,0.00015258789,0.0044555664,-0.0038757324,-0.026123047,0.032714844,-0.19262695
20,0.0047302246,-0.013793945,-7.6293945e-05,-0.001159668,0.0033569336,-0.0017585754,-0.0017089844,0.005088806,-0.00011444092,-0.0014686584,0.009468079,-0.0039367676,0.0001487732,0.0014648438,-0.0024261475,0.00812912,0.0010681152,0.0019683838,0.006843567,0.0034484863,-0.0006713867,0.0029296875,-0.0030517578,0.006591797,0.0012512207,-0.0044088364,-0.0004196167,0.0013427734,0.0114450455,-0.006477356,0.023895264,-0.057128906
21,0.0021457672,0.064941406,0.0005340576,-0.0017967224,0.0095825195,0.0065402985,-0.004470825,-0.0019226074,0.0029907227,-0.008449554,0.003665924,0.00018310547,0.0016479492,0.0047073364,-0.006790161,0.0039520264,-0.009765625,-0.0033874512,-0.0071787834,-0.0039482117,0.0064849854,0.0025863647,0.0026168823,0.00315094,0.00038146973,-0.0014953613,0.0007324219,0.011169434,0.003112793,-0.025756836,0.0029296875,0.059936523
22,-0.0022125244,-0.025878906,0.0036354065,6.1035156e-05,0.006134033,0.006134033,-0.0043640137,0.0021972656,0.0016021729,0.00032806396,-9.536743e-05,-0.0061187744,0.0036849976,-0.0020065308,-0.0012054443,-0.002380371,-0.016479492,0.000869751,0.0019378662,-0.0021972656,0.00017738342,0.002257347,-0.0053710938,-0.0020895004,-0.0048217773,-0.0026931763,0.0016098022,-0.0029296875,0.011108398,-0.032470703,0.025268555,0.034606934
23,-0.0010948181,-0.05517578,0.003692627,0.0002593994,0.0016174316,0.0027770996,0.0044555664,0.0044555664,-0.0032653809,0.006500244,0.0018700361,-0.0016784668,0.0031433105,0.0066986084,9.918213e-05,-0.006713867,0.0072631836,0.0026626587,0.012111664,0.004272461,0.0032196045,-0.0018997192,-0.0032310486,-0.0031604767,-0.0024414062,-0.005115032,0.0020256042,-0.002746582,0.0013771057,0.0050964355,0.057617188,-0.13705444
24,-0.009765625,0.009277344,0.003954649,0.001209259,0.0020141602,-0.0060424805,0.00010681152,-0.0013275146,0.001373291,-0.001991272,-0.010484695,0.00680542,-0.0038452148,0.00018310547,-0.0035552979,-0.004299164,-0.011474609,0.0028076172,0.0046844482,-0.0040283203,-0.0057525635,0.0006290674,-0.0004119873,-0.002216339,-0.00016784668,0.004211426,-0.0029594898,-0.0020446777,0.013427734,-0.002532959,0.099121094,-0.09246826
25,0.005340576,0.01928711,-0.00062561035,-0.0008544922,-0.004234314,-0.0001296997,0.006591797,-0.00079345703,0.0057678223,-0.004776001,0.005432129,-0.0014343262,0.005844116,-0.007003784,-0.0031280518,-0.0078125,0.017486572,0.0043964386,0.016296387,0.0028076172,0.0018920898,-0.004547119,0.004257202,7.05719e-05,0.0006866455,0.002166748,-0.0051727295,0.009307861,-0.0074768066,-0.040527344,-0.038330078,-0.028373718
26,-0.0011978149,-0.009887695,-0.0014705658,-0.001449585,-0.009067535,0.00016784668,0.0019378662,-0.00077056885,-0.0018005371,0.0049438477,-0.006072998,0.0033636093,0.0015106201,7.6293945e-05,0.0005340576,0.0032577515,-9.1552734e-05,0.0019302368,0.020446777,0.0035858154,0.0019836426,-0.0024261475,0.0036067963,0.0010299683,0.002281189,0.0034179688,-0.003917694,-0.0014038086,0.017074585,-0.0546875,0.05078125,-0.0034179688
27,-0.0016441345,0.024902344,0.0012254715,0.0018005371,-0.005493164,0.0005187988,0.0072669983,-0.0022888184,-0.00021362305,-0.00093078613,0.0048217773,-0.0010681152,0.001449585,-0.0024967194,0.002532959,0.006482482,-0.008728027,0.0057754517,0.0009384155,-0.0079956055,0.00091171265,-0.0037612915,0.0016098022,-0.0017089844,0.0015563965,0.003578186,-0.005859375,0.009307861,-0.009246826,-0.025634766,0.0068359375,0.07631302
28,-0.0032920837,-0.028808594,-0.002204895,0.00037765503,-0.0012817383,0.0075683594,0.00033569336,-0.0002822876,-0.002960205,0.009002686,0.004524231,-0.0054750443,-0.0038757324,0.004667282,-0.0020418167,0.002105713,0.0032958984,-0.004760742,0.013824463,0.0016174316,-9.1552734e-05,-0.00090026855,0.0047364235,0.0047454834,-0.0038146973,0.00032043457,0.0034332275,-0.0016174316,-0.0063552856,-0.032592773,-0.011962891,0.015136719
29,0.0021591187,-0.012634277,0.00060272217,-0.0032434464,0.0024414062,0.0067825317,0.0015697479,0.0077667236,-0.0024414062,-0.0039901733,-0.0013122559,-0.0048828125,-0.0016784668,1.5258789e-05,0.003753662,0.00015640259,0.0019073486,-0.0023841858,-0.006040573,-0.004852295,0.0008802414,-0.0022735596,0.00010681152,-0.0031924248,0.00076675415,0.009338379,0.011041641,0.0017089844,0.005554199,0.057373047,-0.017089844,-0.10449219
30,-9.918213e-05,-0.029785156,-0.0016021729,-0.0028381348,0.00579834,0.0064468384,0.0057525635,-0.00065612793,-0.0033874512,0.008392334,0.009012222,0.00021362305,-0.00048446655,3.0517578e-05,-0.002243042,-0.0026550293,-0.0045166016,0.0002670288,0.013694763,-0.0008544922,-0.0013890266,-0.0055236816,0.003063202,-0.00015258789,0.006454468,-0.0011291504,-0.00520128,0.004699707,-0.002506256,-0.0211792,-0.026367188,-0.010009766
31,0.001373291,0.011474609,-0.0039749146,0.0001373291,-0.0038146973,-0.0017547607,-0.0007133484,0.0030956268,0.0024108887,0.004211426,-0.0038814545,0.0007171631,-0.0055236816,0.004020691,0.0085372925,0.00630188,0.014526367,0.0036888123,-0.008682251,-0.00091552734,-0.0038757324,-0.0029582977,-0.0021972656,-0.010528564,0.003586769,0.0037879944,-0.003112793,0.0053100586,0.0034484863,-0.04272461,-0.053710938,0.052612305
32,-0.0008735657,-0.0016479492,0.00025177002,-0.00044250488,0.0068511963,0.000869751,0.0009918213,0.00019836426,0.0074157715,-0.0043945312,-0.0045166016,-0.006164551,-0.0007019043,-0.0007286072,0.0021514893,0.005493164,-0.007888794,-0.0025978088,-0.007751465,-0.00092697144,0.0008392334,0.00957489,0.0044174194,-0.0018463135,0.0021591187,0.0041656494,-0.0026245117,-0.008087158,0.012084961,-0.037597656,-0.00045776367,-0.12243652
33,0.0024414062,0.04248047,-0.0023040771,-0.0005531311,-0.0017700195,0.0019073486,0.0049819946,-0.004917145,-0.008850098,0.0035705566,0.0063476562,0.0026245117,0.00062561035,-0.0003643036,-0.001159668,-0.0022354126,0.0138549805,0.00050354004,-0.0015258789,-0.0006713867,0.0017089844,-0.00074768066,0.005874634,-0.0048151016,-0.00044250488,-0.004501343,0.001411438,-0.0048217773,-0.0072011948,0.045898438,-0.037841797,0.06704521
34,0.0028021336,0.05810547,-0.0032653809,-0.00078582764,0.013183594,0.0040245056,-0.0043325424,-0.0026550293,0.001083374,0.008239746,0.0063171387,-0.0026779175,0.0023345947,-0.0057798624,0.0005187988,-0.006011963,-0.010093689,0.003875196,-0.0046539307,-0.006134033,0.008556366,0.0045928955,0.0016784668,0.00017738342,-0.0021972656,0.0036315918,0.0029497147,-0.0076904297,0.0067481995,0.01953125,0.02709961,-0.22424316
35,-0.0021972656,-0.071777344,0.0016937256,0.0022964478,0.008728027,0.0008239746,-0.005279541,-0.0038452148,-0.0024719238,0.0043945312,0.0018615723,-0.008903503,-0.0010375977,-0.0041503906,-0.0027770996,-0.0004272461,0.0027770996,0.0045757294,-0.010986328,0.013244629,-0.005344391,0.0010986328,0.0059165955,-0.001739502,-0.0005340576,-0.0004272461,0.0026245117,-0.0022583008,0.016296387,-0.044921875,0.040771484,0.018066406
36,0.0021743774,0.036376953,-0.001083374,-0.0017166138,-0.006713867,0.004142761,0.005569458,-0.0013885498,0.0059509277,-0.007598877,0.0025405884,-0.0012512207,-0.0036468506,0.006149292,0.0015335083,0.0022125244,-0.003036499,0.010650635,0.009288788,-0.008758545,0.0026626587,-0.0055656433,0.0019836426,0.0024108887,-0.003692627,0.003036499,0.0007019043,0.0067749023,0.0021972656,-0.0040283203,0.017364502,0.049713135
37,-0.001159668,-0.010681152,0.0019035339,0.00075149536,0.0025100708,-0.00022220612,0.0040893555,0.007461548,0.004981041,0.0,0.00021362305,-0.001739502,-0.0022277832,0.0023097992,-0.0015869141,-0.0049972534,-0.0027160645,0.0016479492,0.020690918,0.0010375977,3.0517578e-05,-0.0005874634,0.0051116943,0.0005264282,0.0028381348,-0.0009784698,0.0040016174,0.0065612793,0.0068969727,-0.021362305,0.0036621094,0.036865234
38,-0.004760742,-0.032226562,0.0029830933,0.0012493134,0.004463196,-0.00090789795,0.0016555786,0.0022888184,0.0050735474,0.0027160645,0.0035552979,-0.00024414062,0.0021209717,0.0067443848,-0.0036563873,0.0006866455,0.0014038086,-0.0058498383,-0.009140015,0.008453369,-0.0014343262,0.0057930946,-0.0032653809,0.0022125244,-0.0019168854,0.0053863525,0.008605957,0.0026245117,-0.011108398,-0.007873535,0.024414062,0.0146484375
39,0.0002937317,0.061035156,-0.0024871826,-0.0001449585,0.011352539,0.0068359375,0.0023641586,0.0036315918,0.0067596436,0.0053710938,-0.005279541,-0.00062561035,0.0016784668,0.0013961792,0.0062675476,-0.0035533905,-0.004333496,0.004058838,-0.0038909912,-0.010803223,-0.0058898926,-0.0058898926,-0.0018615723,0.005706787,0.006164551,0.0028858185,0.0036010742,0.0004272461,0.009536743,-0.008666992,-0.04345703,-0.044677734
40,0.0020751953,-0.010284424,-0.0029773712,0.004207611,0.002090454,-0.009044886,0.0043792725,-0.0022888184,9.1552734e-05,-0.001968503,0.007232666,0.0010070801,0.0029144287,0.007949829,-0.0035552979,0.0039978027,0.0021972656,0.005054474,0.01789856,-0.0015779734,0.00048828125,-0.0034179688,0.002609253,-0.0001296997,0.003921509,-0.00018310547,-0.0015563965,0.0004272461,0.0016326904,0.018066406,-0.08691406,-0.024337769
41,0.0029907227,-0.03173828,0.0009613037,-0.004878998,-0.0036468506,0.0005569458,0.0042533875,-0.00030517578,-0.008148193,-0.011688232,0.013580322,-0.011645317,-0.00019538403,0.0054626465,-0.0032424927,0.009880066,0.013793945,0.0131073,0.009155273,0.008972168,-0.0010375977,-0.0013580322,-0.0010681152,0.0015411377,-0.0048828125,-0.0014038086,-0.0010681152,-0.0045166016,0.0046081543,0.0032958984,-0.088378906,-0.08642578
42,0.0027275085,0.03100586,-0.0018980503,-0.0013504028,0.0048065186,-0.007888794,0.0032043457,0.00036621094,-0.001953125,-0.0038833618,0.005493164,-0.002609253,0.0065689087,0.0012969971,0.0031204224,-0.00010967255,-0.0048828125,-0.0013713837,-0.005722046,-0.0012817383,0.0071868896,0.0071868896,-0.008249283,0.0022125244,-0.0026283264,-0.0029296875,-0.0054473877,0.007883072,-0.0073242188,-0.020751953,0.033081055,-0.07470703
43,-0.0015830994,-0.028808594,0.0017700195,0.003768921,-0.0107421875,0.0016613007,-0.0056610107,-0.011047363,0.0028082132,0.00013923645,-0.012863159,-0.0015487671,0.001244545,-0.0032114983,-0.0014724731,0.00065612793,0.00030517578,0.0063934326,0.015548706,0.0015258789,-0.0032806396,0.0008239746,0.00093078613,0.0001373291,0.004928589,-0.0033712387,-0.00630188,-0.0037994385,0.020507812,-0.028381348,0.005126953,-0.049316406
44,-0.0021324158,-0.005645752,0.0027770996,0.003036499,-0.0038452148,0.0012207031,-0.0048828125,-0.0011138916,-0.0032564402,0.007446289,0.005897522,-0.0032806396,-0.00016784668,-0.0020217896,-0.0018615723,-0.0026397705,-0.0033569336,0.0004119873,0.019104004,-0.0045166016,0.00592041,-0.0031337738,-0.0002746582,-0.001039505,-0.007575989,0.003692627,-0.006164551,0.0067443848,0.00091552734,0.0014648438,0.03881836,0.064453125
45,0.002620697,0.057617188,0.00076293945,0.00064086914,0.00048828125,0.0023312569,0.0025558472,-0.0027313232,0.0053710938,0.00390625,-0.00605011,-0.0029907227,-0.0023095608,-0.010986328,0.004272461,-0.002380371,-0.001159668,-0.0066833496,-0.0067749023,-0.012825012,0.00064849854,-0.0043182373,0.0045928955,0.0016174316,-0.004714966,-0.0062561035,-0.00907135,0.003479004,-0.004272461,-0.024490356,0.004760742,-0.015380859
46,0.0016975403,0.004699707,-0.0021133423,0.0029873848,-7.6293945e-06,-0.0025177002,0.0028839111,0.0020828247,0.0008392334,-0.010917664,-0.006843567,-0.0039081573,6.1035156e-05,-0.002655983,0.0015993118,-0.00093078613,0.0063934326,0.0007095337,-0.012458801,-0.0004272461,0.004869461,-0.0032653809,-0.00079345703,0.0028533936,-0.005935669,-0.0069122314,0.0030937195,-0.0028891563,0.001373291,0.055664062,-0.036621094,-0.056518555
47,0.0020217896,0.0019226074,0.0008068085,0.0013084412,0.0033569336,-0.0021514893,-1.5258789e-05,0.00049972534,0.005126953,-0.0056152344,0.008239746,0.0012664795,-0.001449585,0.005340576,-0.00065612793,-0.0018310547,0.008483887,-0.0034713745,0.005340576,-0.00048828125,0.0036754608,-0.00289917,-0.003921509,-0.002380371,0.00399065,-0.0063171387,0.00039100647,0.006011963,-0.0026855469,0.012451172,-0.026367188,-0.030517578
48,-0.003791809,-0.009521484,0.0036621094,-0.0021858215,0.0067749023,-0.004211426,0.0030288696,-0.001739502,0.007369995,-0.002319336,0.009475708,0.00015258789,-0.0005874634,0.0033683777,0.005065918,0.0021572113,0.001373291,0.0033874512,0.0012359619,-0.0072021484,-0.0054779053,0.0010375977,0.0023956299,-0.00077819824,0.0023040771,-0.0052948,0.0017089844,-0.009765625,-0.0017700195,-0.03564453,0.032714844,0.03717041
49,0.0019607544,-0.049560547,0.0004119873,-0.0012454987,0.0006866455,-0.0030059814,-0.010498047,-0.00076293945,-7.6293945e-05,0.0008544922,-0.0073604584,0.0041503906,-0.0021514893,-0.0095825195,-0.0025939941,-0.0005493164,-0.0020141602,-0.0017700195,0.0067443848,0.0074157715,-0.004272461,0.006340027,7.6293945e-05,0.0018844604,-0.0015487671,-0.0022583008,-0.003768921,-0.009010315,-0.0011062622,0.005493164,-0.05444336,-0.06750488
50,0.0005187988,-0.010498047,0.005142212,-0.00014746189,0.0016479492,-0.0015258789,0.0013885498,0.0013122559,-0.0028839111,0.0039978027,-0.0015792847,0.0061895847,0.0030212402,-0.0025024414,-0.0031051636,-0.002670288,-0.0031433105,-0.0010681152,0.0048217773,0.0021362305,-0.0037994385,-0.0010795593,0.0,0.00050377846,0.00036621094,-0.0017852783,-0.010002136,-0.00045776367,0.011352539,-0.028808594,0.04711914,-0.045410156
51,-0.002357483,-0.03881836,0.002728939,0.000541687,-0.007751465,-0.0020523071,0.0005874634,0.00065612793,0.0057373047,-0.00034332275,-0.0008544922,-0.00060272217,0.0013427734,0.00011444092,0.002090454,0.0013198853,0.008346558,0.001876831,0.005004883,0.018615723,0.010883331,-0.0032348633,0.0050082207,0.008041382,0.004470825,0.0017242432,0.0017776489,-0.0067596436,-0.004211426,-0.029052734,0.020568848,-0.0009765625
52,0.0013122559,-0.0075683594,-0.0015850067,0.00094652176,0.0025939941,-0.0074157715,0.0011291504,0.0009765625,-0.0040740967,-0.0045776367,0.0006713867,0.0067749023,0.005086422,0.010696411,-0.008087158,0.00044250488,-0.012435913,-0.0032906532,0.010601044,-0.008911133,-0.00630188,-0.0015010834,0.0056152344,-0.00042009354,0.00024414062,0.0040893555,-0.009124756,0.0060424805,-0.0041656494,-0.040039062,-0.053710938,-0.035888672
53,0.00045776367,0.052246094,-0.0015454292,0.0016345978,-0.007019043,0.0011444092,-0.0036010742,-0.0003838539,0.0038757324,0.0043029785,-0.0072784424,0.004722595,0.0005264282,0.007873535,0.0049362183,-0.008895874,-0.006713867,0.005092621,-3.0517578e-05,-0.0041503906,0.00390625,-0.0044403076,0.0033512115,-0.0073661804,-0.0020866394,0.003692627,0.0010681152,-0.0035552979,-0.007522583,0.047851562,-0.0625,0.17932129
54,-0.0022583008,-0.030761719,0.0021362305,-0.00077056885,-0.00037384033,0.0072402954,0.0012969971,-0.0009088516,0.00016784668,-0.017150879,-0.0028381348,0.0059051514,-0.005466461,0.0004272461,-0.0027360916,-0.0002593994,0.013214111,-0.011672974,0.000877738,0.0047836304,-0.00018310547,-0.0058898926,0.0020987988,-0.0032482147,-0.0009613037,-0.0029859543,-0.0015192032,0.000579834,0.010643005,0.021118164,-0.041152954,-0.009765625
55,0.0028381348,0.017333984,0.0035362244,-0.0038375854,0.00390625,-0.0073242188,0.0008840561,0.004760742,0.0016479492,-0.009521484,-0.0014343262,-0.0033569336,0.0038452148,0.004180908,0.004508972,-0.0041656494,0.009246826,-0.0028953552,-0.005004883,0.006652832,-0.0023956299,-0.0028076172,-0.003753662,-0.0022888184,0.0030517578,-0.0043525696,-0.0047912598,-0.008361816,0.0032539368,0.030929565,0.01977539,-0.0043945312
56,0.00018310547,0.017822266,0.0013122559,0.0005187988,0.00793457,0.00093078613,-0.001663208,-0.0008994341,-0.0010757446,-0.005706787,-0.01361084,-0.0023345947,0.00016021729,0.0055389404,-0.00079345703,-0.003370285,0.001159668,0.0028076172,-0.0023498535,0.0013427734,-0.006586075,-0.0056972504,-0.0020751953,0.00035095215,-0.0047912598,0.0034980774,0.010845184,0.002456665,-0.0072021484,0.001373291,-0.0031738281,0.20101929
57,-0.0002593994,-0.022094727,0.0023727417,-2.4795532e-05,0.0021362305,-0.0014572144,0.0030822754,-0.005996704,-0.00076293945,0.0048828125,-0.003868103,-0.003479004,-0.0012950897,0.0041885376,0.00050354004,-0.0033798218,0.011047363,0.0036239624,0.0093688965,0.0040283203,0.005432129,-0.0017700195,-0.0023117065,-0.004837036,-0.00048828125,0.0018081665,0.010772705,-0.0013122559,0.015350342,-0.04296875,0.0010147095,-0.024169922
58,-0.00044727325,-0.02331543,-0.0035705566,0.000579834,0.0012969971,0.0007171631,-0.0031585693,0.0037155151,-0.0021209717,0.0028076172,0.0037231445,0.00016593933,-0.0012359619,0.0018157959,-0.003829956,-0.00017547607,0.011474609,-0.001663208,-0.003540039,0.0018615723,-0.001373291,0.000289917,-0.0014038086,0.0048065186,0.0037174225,0.0010986328,-0.0036468506,0.004119873,0.017730713,0.023468018,0.017028809,-0.22717285
