,1_xs2xs,1_full2xs,1_xs2full,1_full2full,2_xs2xs,2_full2xs,2_xs2full,2_full2full,5_xs2xs,5_full2xs,5_xs2full,5_full2full,10_xs2xs,10_full2xs,10_xs2full,10_full2full
0,0.49627470035633303,0.6504647887022894,0.5775834143181082,0.9962808354013171,0.4959507612568838,0.9937052070441833,0.605118237771299,0.9951992852364128,0.6608357628765792,0.994564462313534,0.5866537091026887,0.9948337811293008,0.6909620991253645,0.9947888946600064,0.6637512147716229,0.9944618646694325
1,0.4800777453838678,0.6932202194307113,0.4719792678976353,0.9957977714936721,0.48817622287010043,0.9940300995838383,0.6064139941690961,0.9951030999450674,0.6452866861030127,0.9947482830925494,0.5095562034337545,0.9949492034789151,0.6848072562358277,0.995393793270022,0.7230320699708456,0.9946991217214175
2,0.4765144152899255,0.5347880824286573,0.547457078069323,0.9960777775640327,0.5280207321023648,0.9944255280038132,0.5377389050858439,0.9949385162243213,0.6929057337220603,0.9951330242579304,0.6161321671525753,0.9946392730956916,0.7625526401036605,0.9961910624627283,0.7972141237447361,0.993925364488818
3,0.49692257855523164,0.5211062590975255,0.55814706835115,0.9958298332574539,0.6073858114674441,0.8613179094875034,0.5636540330417882,0.9953595940553215,0.6196954972465176,0.9956695244385451,0.5529640427599611,0.9956973113004892,0.729834791059281,0.9958084587482661,0.6896663427275673,0.9945324005497524
4,0.6407515387107223,0.5721015631178569,0.5059928733398121,0.9954600542485045,0.6608357628765792,0.6747462311396675,0.5082604470359573,0.9952484466075447,0.6640751538710722,0.9940450617402697,0.6598639455782314,0.9947867572090876,0.7479753806284418,0.9951864605309001,0.7596371882086168,0.9944768268258639
5,0.6569484936831876,0.5259582726831635,0.593456430191124,0.9955925762054689,0.6812439261418853,0.8850136903731347,0.6420472951085197,0.9953018828805142,0.6741172659540007,0.9945131634914833,0.6154842889536767,0.9951116497487427,0.7346938775510204,0.9958789946285858,0.6640751538710722,0.9943849164363564
6,0.626498218334953,0.8337576173407117,0.4927113702623907,0.9957443352207025,0.6524133462908973,0.9240435441501175,0.5490767735665696,0.9955370024815805,0.6426951733074182,0.9957250981624334,0.5736961451247166,0.9953660064080778,0.7006802721088435,0.9954792913067734,0.5617103984450924,0.9948872174022705
7,0.6070618723679947,0.8552347241726462,0.5153871072238418,0.9960414408984133,0.6556527372853904,0.9604443332969966,0.5150631681243927,0.9965437418643275,0.629737609329446,0.9956396001256821,0.561386459345643,0.9959644926653372,0.6848072562358276,0.9955070781687175,0.5924846128927762,0.99534463189889
8,0.5924846128927762,0.9362035024270755,0.50696469063816,0.995964492665337,0.6362163913184321,0.9718390841450302,0.5652737285390347,0.9969904691063531,0.6316812439261419,0.995246309156626,0.503725299643667,0.9957443352207024,0.7052154195011339,0.9959409807052305,0.5863297700032394,0.996124801484246
9,0.6044703595724005,0.8834961002207986,0.48752834467120176,0.9958789946285859,0.63718820861678,0.9759258903017439,0.5808228053126012,0.9966784012722109,0.6381600259151279,0.9958704448249106,0.49368318756073865,0.9957250981624335,0.7172011661807579,0.9963128971650987,0.59993521218011,0.9962936601068298
10,0.6002591512795594,0.7056794208362991,0.5063168124392614,0.9960286161929006,0.6358924522189828,0.9769988906629732,0.5733722060252673,0.9967895487199875,0.6417233560090703,0.9960286161929007,0.46906381600259156,0.9959153312942051,0.7178490443796566,0.9959153312942051,0.6109491415613865,0.9968151981310129
11,0.5801749271137027,0.544878988216233,0.5299643666990606,0.9961012895241393,0.6281179138321995,0.976665448319643,0.6060900550696469,0.9970460428302416,0.6498218334953029,0.9966035904900534,0.4949789439585358,0.9960564030548448,0.7139617751862649,0.9961846501099719,0.5704567541302235,0.997197801845475
12,0.5853579527048914,0.7521604285161602,0.5555555555555556,0.9961077018768957,0.6352445740200843,0.9819064779724995,0.6190476190476191,0.9970952042013734,0.6436669906057662,0.9957037236532456,0.5788791707159054,0.9961290763860834,0.7129899578879171,0.9960991520732204,0.591188856494979,0.9974307839956225
13,0.5860058309037901,0.6332005976312769,0.5406543569808876,0.99646893108217,0.6430191124068675,0.9557162918646481,0.5966958211856171,0.9976381167347446,0.6407515387107223,0.9909393455552776,0.5322319403952057,0.9972832998822265,0.7265954000647878,0.9967489371525308,0.6099773242630386,0.9976851406549578
14,0.5532879818594104,0.787017978099678,0.5451895043731778,0.9964710685330888,0.6258503401360545,0.883808168054941,0.6226109491415615,0.9977321645751709,0.6456106252024618,0.9874830874196051,0.5370910268869453,0.9972790249803889,0.7738905085843862,0.9965715287262716,0.655328798185941,0.9975184194832926
15,0.5451895043731778,0.7700679923137266,0.532555879494655,0.9962444987356978,0.6401036605118238,0.8079692720055915,0.5792031098153548,0.9972768875294702,0.6410754778101717,0.990817510852907,0.5046971169420149,0.9969113834223582,0.7784256559766765,0.996370608339906,0.6255264010366051,0.9968622220512261
16,0.5377389050858439,0.7051899445758976,0.5212180110139294,0.9965736661771905,0.5970197602850664,0.7752192490279942,0.579527048914804,0.9970203934192161,0.6401036605118238,0.9920230331711009,0.5076125688370586,0.9968686344039825,0.807904114026563,0.9966035904900534,0.628441852931649,0.9967938236218251
17,0.547457078069323,0.6427314912781315,0.5121477162293488,0.9967809989163123,0.5863297700032395,0.8220999600296678,0.5400064787819889,0.9965907657845406,0.6323291221250404,0.9880217250511385,0.5568513119533528,0.9962509110884542,0.8095238095238095,0.9965565665698403,0.6112730806608359,0.996813060680094
18,0.5529640427599611,0.559702210337995,0.5017816650469712,0.9969605447934902,0.5503725299643667,0.7466522174984556,0.5344995140913509,0.996359921085312,0.627470035633301,0.9892464844276013,0.5419501133786848,0.9963577836343932,0.8088759313249109,0.9967895487199876,0.5766115970197604,0.9965651163735153
19,0.5542597991577582,0.550865988239745,0.5367670877874959,0.996902833618683,0.5494007126660189,0.8857340113327646,0.5393586005830904,0.9963385465761242,0.6284418529316489,0.9921256308152024,0.5380628441852932,0.9961226640333272,0.8075801749271138,0.9967532120543683,0.6132167152575316,0.9962380863829415
20,0.5545837382572076,0.7514978187313374,0.5017816650469712,0.9972149014528253,0.5516682863621639,0.9310778951238332,0.5247813411078718,0.9971935269436375,0.626498218334953,0.9935705476362998,0.5458373825720765,0.9962744230485607,0.8124392614188531,0.9968258853856069,0.6559766763848396,0.9963385465761242
21,0.554907677356657,0.984554779660872,0.5578231292517006,0.9962231242265098,0.5545837382572076,0.9935855097927314,0.5503725299643667,0.9960756401131139,0.6141885325558795,0.9951287493560929,0.5892452218982831,0.9946798846631485,0.8091998704243603,0.995560514441687,0.6627793974732751,0.9959495305089056
22,0.5617103984450923,0.960106616051829,0.554907677356657,0.994741870739793,0.5665694849368319,0.9893854187373221,0.5526401036605119,0.9963321342233679,0.6128927761580822,0.9922987643396238,0.6028506640751539,0.9965501542170838,0.8011013929381277,0.9961333512879211,0.633948817622287,0.9957464726716213
23,0.5636540330417881,0.7539067259168061,0.5416261742792355,0.9946670599576357,0.5979915775834143,0.9773537075154911,0.6005830903790088,0.994654235252123,0.6086815678652413,0.9870876589996302,0.620019436345967,0.9960970146223017,0.8147068351149983,0.9954750164049359,0.6336248785228377,0.9955177654233114
