,1_xs2xs,1_full2xs,1_xs2full,1_full2full,2_xs2xs,2_full2xs,2_xs2full,2_full2full,5_xs2xs,5_full2xs,5_xs2full,5_full2full,10_xs2xs,10_full2xs,10_xs2full,10_full2full
0,0.5625,0.7583697234352256,0.5625,0.8136826783114993,0.5625,0.9323144104803494,0.5625,0.9941775836972343,0.6071428571428571,0.9818049490538574,0.6071428571428571,0.9941775836972343,0.6607142857142857,0.9868995633187773,0.6160714285714286,0.9941775836972343
1,0.5446428571428571,0.7299854439592431,0.5446428571428571,0.87117903930131,0.5446428571428571,0.9810771470160117,0.5178571428571429,0.9941775836972343,0.6160714285714286,0.9774381368267832,0.5982142857142857,0.9941775836972343,0.6607142857142857,0.992721979621543,0.6160714285714286,0.9941775836972343
2,0.5178571428571429,0.7787481804949054,0.5178571428571429,0.9606986899563319,0.625,0.9694323144104804,0.5089285714285714,0.9941775836972343,0.625,0.9934497816593887,0.5625,0.9941775836972343,0.6339285714285714,0.9934497816593887,0.5803571428571429,0.9941775836972343
3,0.5625,0.868995633187773,0.5625,0.9868995633187773,0.5357142857142857,0.868995633187773,0.5625,0.9941775836972343,0.5982142857142857,0.9934497816593887,0.5892857142857143,0.9941775836972343,0.6696428571428571,0.9941775836972343,0.5982142857142857,0.9941775836972343
4,0.5625,0.901018922852984,0.5625,0.980349344978166,0.5535714285714286,0.8944687045123726,0.5446428571428571,0.9941775836972343,0.6160714285714286,0.9934497816593887,0.5803571428571429,0.9941775836972343,0.6071428571428571,0.9941775836972343,0.625,0.9941775836972343
5,0.6696428571428571,0.789665211062591,0.5625,0.980349344978166,0.6517857142857143,0.9279475982532751,0.5357142857142857,0.9941775836972343,0.6071428571428571,0.9941775836972343,0.6428571428571429,0.9941775836972343,0.6696428571428571,0.9941775836972343,0.6785714285714286,0.9941775836972343
6,0.6696428571428571,0.7641921397379913,0.5714285714285714,0.9898107714701602,0.6607142857142857,0.9577874818049491,0.5357142857142857,0.9941775836972343,0.6339285714285714,0.9941775836972343,0.625,0.9941775836972343,0.6428571428571429,0.9941775836972343,0.6428571428571429,0.9941775836972343
7,0.5625,0.9832605531295487,0.5625,0.9883551673944687,0.625,0.9818049490538574,0.5625,0.9941775836972343,0.6339285714285714,0.982532751091703,0.6071428571428571,0.9941775836972343,0.6607142857142857,0.9941775836972343,0.5892857142857143,0.9941775836972343
8,0.5625,0.9890829694323144,0.5625,0.9905385735080058,0.6339285714285714,0.9898107714701602,0.5625,0.9941775836972343,0.6339285714285714,0.9941775836972343,0.5892857142857143,0.9941775836972343,0.6785714285714286,0.9941775836972343,0.5535714285714286,0.9941775836972343
9,0.5714285714285714,0.9898107714701602,0.5714285714285714,0.9912663755458515,0.6071428571428571,0.9905385735080058,0.5625,0.9941775836972343,0.6160714285714286,0.9905385735080058,0.5982142857142857,0.9934497816593887,0.7142857142857143,0.9941775836972343,0.6339285714285714,0.9941775836972343
10,0.6071428571428571,0.987627365356623,0.5625,0.9898107714701602,0.6071428571428571,0.9890829694323144,0.5625,0.9941775836972343,0.625,0.9883551673944687,0.625,0.9941775836972343,0.7142857142857143,0.9941775836972343,0.6696428571428571,0.9941775836972343
11,0.5714285714285714,0.9883551673944687,0.5625,0.9905385735080058,0.5803571428571429,0.9898107714701602,0.5625,0.9934497816593887,0.5803571428571429,0.9912663755458515,0.5535714285714286,0.9934497816593887,0.7232142857142857,0.9941775836972343,0.625,0.9941775836972343
12,0.5892857142857143,0.9883551673944687,0.5625,0.9898107714701602,0.5714285714285714,0.9898107714701602,0.5625,0.9941775836972343,0.5803571428571429,0.987627365356623,0.5714285714285714,0.9941775836972343,0.6964285714285714,0.9941775836972343,0.6785714285714286,0.9941775836972343
13,0.5625,0.9890829694323144,0.5535714285714286,0.9898107714701602,0.5714285714285714,0.9898107714701602,0.5446428571428571,0.9941775836972343,0.6071428571428571,0.9905385735080058,0.6607142857142857,0.9941775836972343,0.7142857142857143,0.992721979621543,0.7053571428571429,0.9941775836972343
14,0.5892857142857143,0.9832605531295487,0.5535714285714286,0.992721979621543,0.5892857142857143,0.982532751091703,0.5535714285714286,0.9941775836972343,0.6160714285714286,0.992721979621543,0.6160714285714286,0.9941775836972343,0.6964285714285714,0.9941775836972343,0.6875,0.9941775836972343
15,0.5714285714285714,0.9672489082969432,0.5625,0.9934497816593887,0.5982142857142857,0.9679767103347889,0.5625,0.9941775836972343,0.5803571428571429,0.9941775836972343,0.6339285714285714,0.9941775836972343,0.7053571428571429,0.9941775836972343,0.6875,0.9941775836972343
16,0.5625,0.9250363901018923,0.5625,0.9941775836972343,0.5714285714285714,0.9272197962154294,0.5535714285714286,0.9941775836972343,0.5625,0.9905385735080058,0.6339285714285714,0.9941775836972343,0.7321428571428571,0.9941775836972343,0.7053571428571429,0.9941775836972343
17,0.5446428571428571,0.7292576419213974,0.5625,0.9941775836972343,0.5535714285714286,0.7467248908296943,0.5535714285714286,0.9941775836972343,0.5982142857142857,0.8893740902474527,0.625,0.9941775836972343,0.7410714285714286,0.9934497816593887,0.7321428571428571,0.9934497816593887
18,0.5267857142857143,0.5021834061135371,0.5625,0.9934497816593887,0.5446428571428571,0.8107714701601164,0.5714285714285714,0.9941775836972343,0.5892857142857143,0.8304221251819505,0.6160714285714286,0.9941775836972343,0.7589285714285714,0.9934497816593887,0.6607142857142857,0.9934497816593887
19,0.5178571428571429,0.7328966521106259,0.5714285714285714,0.9919941775836972,0.5357142857142857,0.8653566229985444,0.5803571428571429,0.9934497816593887,0.6071428571428571,0.868995633187773,0.625,0.9941775836972343,0.7410714285714286,0.9919941775836972,0.6785714285714286,0.9941775836972343
20,0.5357142857142857,0.8071324599708879,0.5625,0.992721979621543,0.5625,0.8988355167394468,0.5267857142857143,0.9934497816593887,0.6160714285714286,0.901018922852984,0.6071428571428571,0.9941775836972343,0.75,0.9912663755458515,0.6875,0.9941775836972343
21,0.5,0.6033478893740902,0.5625,0.992721979621543,0.5535714285714286,0.8973799126637555,0.5267857142857143,0.9934497816593887,0.5803571428571429,0.9141193595342066,0.6071428571428571,0.9941775836972343,0.7678571428571429,0.9919941775836972,0.6696428571428571,0.9941775836972343
22,0.5625,0.611353711790393,0.5625,0.9934497816593887,0.5267857142857143,0.7991266375545851,0.5357142857142857,0.9934497816593887,0.5982142857142857,0.8871906841339156,0.6071428571428571,0.9934497816593887,0.7589285714285714,0.9796215429403202,0.7142857142857143,0.9941775836972343
23,0.5535714285714286,0.8049490538573508,0.5625,0.9934497816593887,0.5267857142857143,0.8719068413391557,0.5714285714285714,0.9941775836972343,0.6964285714285714,0.992721979621543,0.6160714285714286,0.9941775836972343,0.7321428571428571,0.9934497816593887,0.7232142857142857,0.9941775836972343
