,1_xs2xs,1_full2xs,1_xs2full,1_full2full,2_xs2xs,2_full2xs,2_xs2full,2_full2full,5_xs2xs,5_full2xs,5_xs2full,5_full2full,10_xs2xs,10_full2xs,10_xs2full,10_full2full
0,0.512147716229349,0.7256624494760038,0.5140913508260447,0.8691666292612756,0.45383867832847424,0.8796315889596384,0.5030774214447684,0.9963620585362308,0.6699060576611597,0.9566695949744255,0.5584710074505993,0.9982066786791408,0.7372853903466149,0.9698020934194299,0.7175251052802073,0.9982280531883286
1,0.5247813411078717,0.7235185862044642,0.5124716553287982,0.8981226768580327,0.505992873339812,0.8279971871145909,0.49076773566569487,0.998125455544227,0.656300615484289,0.9812673801477834,0.620019436345967,0.9987602784671057,0.7457078069322968,0.9843538592745064,0.7084548104956269,0.9983156886759987
2,0.48720440557175254,0.6656193157164629,0.4658244250080985,0.9936410835166197,0.5335276967930029,0.6953555328985758,0.4703595724003887,0.9970097061646223,0.6718496922578556,0.8176412374130859,0.6935536119209589,0.9970930667504547,0.7712989957887917,0.9918285251374915,0.6329770003239391,0.9982130910318973
3,0.4972465176546809,0.6754387652373531,0.4719792678976353,0.9916703537695015,0.5843861354065435,0.6882656082009716,0.5131195335276968,0.9964219071619567,0.6475542597991578,0.876461749247083,0.6731454486556527,0.9951137871996615,0.7411726595400066,0.9901335265588963,0.6501457725947523,0.9981340053479022
4,0.5280207321023648,0.5611492646100114,0.4875283446712018,0.9674893715253063,0.5873015873015873,0.6785637184806144,0.5756397797214123,0.9969968814591096,0.6770327178490444,0.8475805124324833,0.6261742792355037,0.9973516983116275,0.7356656948493684,0.8954166639948531,0.7074829931972789,0.9973987222318407
5,0.5720764496274701,0.57462589265294,0.5108519598315517,0.9915185947542681,0.6051182377712989,0.5977445617904997,0.529316488500162,0.9914031724046536,0.6637512147716229,0.8418029825990122,0.652089407191448,0.9967874112690687,0.7223841917719469,0.9566332583088062,0.7006802721088435,0.9983648500471308
6,0.5613864593456431,0.5071487045978706,0.5873015873015873,0.9378878137510768,0.6465824425008098,0.5258172009225238,0.586977648202138,0.9471900001496216,0.6805960479429867,0.6711232518323298,0.6433430515063168,0.9982472902465976,0.7816650469711695,0.8642248427370486,0.742792355037253,0.9991599817889182
7,0.5630061548428895,0.5107374846905078,0.5782312925170068,0.8611234014538942,0.6656948493683188,0.5821924689054327,0.5779073534175574,0.9778902076961059,0.7369614512471656,0.6279082691563695,0.7003563330093943,0.9949278289697273,0.8169744088111435,0.8933176871926078,0.7751862649821835,0.9992390674729132
8,0.5769355361192096,0.5059389073778393,0.5999352121801101,0.6875987235143114,0.6721736313573048,0.6282267493432683,0.6012309685779074,0.9842405743758109,0.7019760285066408,0.6873764286187578,0.7700032393909946,0.9957657097298903,0.8124392614188533,0.876953362958403,0.8351149983803045,0.9991044080650299
9,0.6478781988986071,0.5708447419776124,0.6786524133462909,0.6987818667213854,0.7078069322967282,0.6081005114920048,0.6773566569484937,0.7151654280138592,0.700032393909945,0.8269434238116308,0.7813411078717201,0.9960585405057636,0.9303530936183997,0.9363744985005782,0.8370586329770003,0.9990509717920603
10,0.6585681891804342,0.559930917586305,0.63718820861678,0.5921829144998259,0.7035957240038873,0.6299302977255385,0.6378360868156787,0.6511167112325182,0.6997084548104957,0.765940574589556,0.7476514415289927,0.9525293525447422,0.924198250728863,0.9374261243526196,0.8500161969549725,0.9938249042956351
11,0.6741172659540008,0.5854328444983082,0.6141885325558796,0.6788544118055689,0.7142857142857143,0.5987577135260032,0.6802721088435375,0.7599172379004246,0.7350178166504697,0.8348584045638853,0.7968901846452867,0.9709007431916845,0.9617751862649822,0.9597753111594176,0.9345643019112407,0.9946713348594733
12,0.6676384839650147,0.5969301929904435,0.5076125688370586,0.6044582951263981,0.7133138969873664,0.6225902912704366,0.708454810495627,0.7100889820817489,0.7978620019436345,0.9072089807137803,0.8668610301263362,0.9808890513351587,0.9556203433754454,0.9685046607117285,0.9310009718172984,0.9936838325349955
13,0.6977648202137998,0.656663396366761,0.7518626498218335,0.7511686512898448,0.7622287010042113,0.7227704783828901,0.906057661159702,0.8709150641128403,0.9488176222870102,0.9331982464352662,0.9131843213475868,0.9594418688160873,0.961451247165533,0.9525336274465798,0.9416909620991254,0.980895463687915
14,0.6857790735341757,0.6662776505994481,0.8221574344023324,0.7801460733957897,0.7538062844185293,0.6952037738833422,0.8901846452866861,0.837444720175613,0.9403952057013282,0.9307444527805031,0.924198250728863,0.9345106412993991,0.9630709426627795,0.9511955831714214,0.9504373177842564,0.9771420998745317
15,0.7402008422416585,0.7492385331101834,0.9021703919663103,0.8335545595034273,0.7959183673469388,0.7785579473631337,0.9306770327178491,0.8795610530793188,0.957240038872692,0.935233099709948,0.9345643019112406,0.9116548786248496,0.963718820861678,0.9512874935609292,0.9517330741820538,0.9744980730879969
16,0.8082280531260123,0.7812404482662066,0.91156462585034,0.8495640668851141,0.8869452542921931,0.8410185381118186,0.9371558147068351,0.9032033976919804,0.9598315516682864,0.9344208683608104,0.944606413994169,0.9161456630052132,0.9598315516682864,0.9491628673476585,0.956268221574344,0.9696375096986836
17,0.7839326206673146,0.752290813022206,0.8853255587949466,0.8442867005666382,0.92095885973437,0.8690576192644176,0.9128603822481373,0.8698228266933421,0.9546485260770975,0.9181377672615192,0.9449303530936184,0.9153804555762888,0.9582118561710398,0.938191331781544,0.9436345966958213,0.9646828984689438
18,0.7836086815678651,0.7525622692888915,0.8681567865241335,0.8186843134614522,0.9254940071266602,0.858383189376014,0.9044379656624555,0.8665910009041418,0.9501133786848073,0.9070123352292523,0.941367022999676,0.9283077587330902,0.9494655004859087,0.9353549344123185,0.9310009718172984,0.9652087113949646
19,0.7926789763524458,0.7710747316964734,0.879494655004859,0.8242416858502887,0.927437641723356,0.8570237705916679,0.9008746355685131,0.867091164419137,0.9507612568837058,0.8996253048539373,0.9416909620991254,0.9252362417627985,0.9442824748947197,0.9328819036992864,0.9238743116294137,0.9622098677559117
20,0.7933268545513443,0.7698029483997973,0.8895367670877875,0.8314790946612889,0.9313249109167476,0.8599007795283501,0.902818270165209,0.8670997142228122,0.9501133786848073,0.8910904633352357,0.9416909620991254,0.9105818782636204,0.9429867184969226,0.9267858936789164,0.9235503725299643,0.9619405489401449
