,1_xs2xs,1_full2xs,1_xs2full,1_full2full,2_xs2xs,2_full2xs,2_xs2full,2_full2full,5_xs2xs,5_full2xs,5_xs2full,5_full2full,10_xs2xs,10_full2xs,10_xs2full,10_full2full
0,0.5267857142857143,0.5327510917030568,0.5625,0.9934497816593887,0.5892857142857143,0.5458515283842795,0.5625,0.9941775836972343,0.5892857142857143,0.8129548762736536,0.5892857142857143,0.9934497816593887,0.5892857142857143,0.9898107714701602,0.6517857142857143,0.9941775836972343
1,0.5267857142857143,0.5181950509461426,0.5625,0.9774381368267832,0.5,0.5407569141193596,0.5625,0.9941775836972343,0.5714285714285714,0.9439592430858806,0.6160714285714286,0.9941775836972343,0.6428571428571429,0.9781659388646288,0.625,0.9941775836972343
2,0.5267857142857143,0.6120815138282387,0.5625,0.9941775836972343,0.5446428571428571,0.6302765647743813,0.5625,0.9941775836972343,0.6071428571428571,0.975254730713246,0.6160714285714286,0.9941775836972343,0.6071428571428571,0.9934497816593887,0.6339285714285714,0.9941775836972343
3,0.5178571428571429,0.636098981077147,0.5625,0.9941775836972343,0.5714285714285714,0.8580786026200873,0.5625,0.9941775836972343,0.625,0.9934497816593887,0.6160714285714286,0.9941775836972343,0.6160714285714286,0.9941775836972343,0.6428571428571429,0.9941775836972343
4,0.5089285714285714,0.7147016011644832,0.5625,0.9941775836972343,0.5982142857142857,0.9199417758369723,0.5803571428571429,0.9941775836972343,0.5803571428571429,0.9912663755458515,0.6428571428571429,0.9941775836972343,0.7142857142857143,0.9941775836972343,0.6875,0.9941775836972343
5,0.5625,0.7110625909752547,0.5625,0.9941775836972343,0.5803571428571429,0.7190684133915575,0.5625,0.9941775836972343,0.6071428571428571,0.962882096069869,0.625,0.9941775836972343,0.6964285714285714,0.9941775836972343,0.6428571428571429,0.9934497816593887
6,0.5357142857142857,0.710334788937409,0.5625,0.9941775836972343,0.5892857142857143,0.7583697234352256,0.5803571428571429,0.9941775836972343,0.6517857142857143,0.9075691411935953,0.6339285714285714,0.9941775836972343,0.7053571428571429,0.9606986899563319,0.7321428571428571,0.9941775836972343
7,0.5625,0.6935953420669578,0.5625,0.9941775836972343,0.6160714285714286,0.7751091703056768,0.6785714285714286,0.9941775836972343,0.6785714285714286,0.86608442503639,0.7321428571428571,0.9941775836972343,0.8392857142857143,0.9679767103347889,0.7589285714285714,0.9963609898107715
8,0.5803571428571429,0.6739446870451238,0.5446428571428571,0.9941775836972343,0.6160714285714286,0.7532751091703057,0.6607142857142857,0.9941775836972343,0.7142857142857143,0.8901018922852983,0.6964285714285714,0.9956331877729258,0.8303571428571429,0.9621542940320232,0.7589285714285714,0.9963609898107715
9,0.5625,0.61863173216885,0.5357142857142857,0.9941775836972343,0.75,0.6935953420669578,0.7142857142857143,0.9941775836972343,0.8035714285714286,0.9206695778748181,0.8214285714285714,0.9963609898107715,0.8839285714285714,0.987627365356623,0.8839285714285714,0.9956331877729258
10,0.8214285714285714,0.9061135371179039,0.8125,0.9636098981077147,0.8214285714285714,0.9061135371179039,0.8303571428571429,0.9883551673944687,0.8303571428571429,0.925764192139738,0.8392857142857143,0.9934497816593887,0.8839285714285714,0.9730713245997089,0.9017857142857143,0.9963609898107715
11,0.8571428571428571,0.9104803493449781,0.8571428571428571,0.9374090247452693,0.8660714285714286,0.9112081513828238,0.8392857142857143,0.9454148471615721,0.8571428571428571,0.9272197962154294,0.8660714285714286,0.987627365356623,0.9017857142857143,0.9512372634643377,0.9285714285714286,0.99490538573508
